tuh_downstream_smallset_tflayers12, freeze 0
Epoch 1, Train loss 0.7284 , Train Accuracy 0.5228, Test loss 0.6842, Test Accuracy 0.5759
Epoch 2, Train loss 0.7050 , Train Accuracy 0.5416, Test loss 0.7005, Test Accuracy 0.5885
Epoch 3, Train loss 0.6846 , Train Accuracy 0.5651, Test loss 0.8788, Test Accuracy 0.5263
Epoch 4, Train loss 0.6746 , Train Accuracy 0.5780, Test loss 0.6825, Test Accuracy 0.6112
Epoch 5, Train loss 0.6603 , Train Accuracy 0.6005, Test loss 0.9556, Test Accuracy 0.5116
Epoch 6, Train loss 0.6597 , Train Accuracy 0.6182, Test loss 0.6821, Test Accuracy 0.6091
Epoch 7, Train loss 0.6496 , Train Accuracy 0.6155, Test loss 0.8588, Test Accuracy 0.5395
Epoch 8, Train loss 0.6393 , Train Accuracy 0.6268, Test loss 0.6957, Test Accuracy 0.6138
Epoch 9, Train loss 0.6368 , Train Accuracy 0.6338, Test loss 0.7436, Test Accuracy 0.5969
Epoch 10, Train loss 0.6323 , Train Accuracy 0.6456, Test loss 0.7294, Test Accuracy 0.6070
Epoch 11, Train loss 0.6252 , Train Accuracy 0.6316, Test loss 0.7800, Test Accuracy 0.5954
Epoch 12, Train loss 0.6321 , Train Accuracy 0.6450, Test loss 0.7081, Test Accuracy 0.6296
Epoch 13, Train loss 0.6279 , Train Accuracy 0.6418, Test loss 0.8205, Test Accuracy 0.5964
Epoch 14, Train loss 0.6184 , Train Accuracy 0.6456, Test loss 0.7305, Test Accuracy 0.6122
Epoch 15, Train loss 0.6195 , Train Accuracy 0.6686, Test loss 0.9171, Test Accuracy 0.5727
Epoch 16, Train loss 0.6122 , Train Accuracy 0.6499, Test loss 0.7341, Test Accuracy 0.6270
Epoch 17, Train loss 0.6173 , Train Accuracy 0.6515, Test loss 0.7219, Test Accuracy 0.6365
Epoch 18, Train loss 0.6071 , Train Accuracy 0.6622, Test loss 0.7233, Test Accuracy 0.6344
Epoch 19, Train loss 0.5916 , Train Accuracy 0.6767, Test loss 0.7292, Test Accuracy 0.6328
Epoch 20, Train loss 0.5957 , Train Accuracy 0.6735, Test loss 0.7369, Test Accuracy 0.6328
Epoch 21, Train loss 0.5986 , Train Accuracy 0.6627, Test loss 0.7480, Test Accuracy 0.6317
Epoch 22, Train loss 0.5933 , Train Accuracy 0.6627, Test loss 0.7502, Test Accuracy 0.6328
Epoch 23, Train loss 0.5947 , Train Accuracy 0.6649, Test loss 0.7481, Test Accuracy 0.6344
Epoch 24, Train loss 0.5794 , Train Accuracy 0.6761, Test loss 0.7942, Test Accuracy 0.6243
Epoch 25, Train loss 0.5870 , Train Accuracy 0.6783, Test loss 0.7678, Test Accuracy 0.6423
Epoch 26, Train loss 0.5722 , Train Accuracy 0.6853, Test loss 0.7784, Test Accuracy 0.6428
Epoch 27, Train loss 0.5843 , Train Accuracy 0.6804, Test loss 0.7741, Test Accuracy 0.6391
Epoch 28, Train loss 0.5901 , Train Accuracy 0.6772, Test loss 0.7738, Test Accuracy 0.6317
Epoch 29, Train loss 0.5743 , Train Accuracy 0.6869, Test loss 0.7821, Test Accuracy 0.6391
Epoch 30, Train loss 0.5618 , Train Accuracy 0.6917, Test loss 0.7821, Test Accuracy 0.6359
Epoch 31, Train loss 0.5701 , Train Accuracy 0.6820, Test loss 0.8093, Test Accuracy 0.6359
Epoch 32, Train loss 0.5595 , Train Accuracy 0.7121, Test loss 0.8311, Test Accuracy 0.6275
Epoch 33, Train loss 0.5713 , Train Accuracy 0.6997, Test loss 0.9279, Test Accuracy 0.6196
Epoch 34, Train loss 0.5626 , Train Accuracy 0.7024, Test loss 0.8107, Test Accuracy 0.6396
Epoch 35, Train loss 0.5566 , Train Accuracy 0.7019, Test loss 0.8738, Test Accuracy 0.6307
Epoch 36, Train loss 0.5530 , Train Accuracy 0.7121, Test loss 0.8279, Test Accuracy 0.6465
Epoch 37, Train loss 0.5603 , Train Accuracy 0.6954, Test loss 0.8384, Test Accuracy 0.6449
Epoch 38, Train loss 0.5428 , Train Accuracy 0.7174, Test loss 0.9486, Test Accuracy 0.6243
Epoch 39, Train loss 0.5418 , Train Accuracy 0.7142, Test loss 0.8572, Test Accuracy 0.6449
Epoch 40, Train loss 0.5478 , Train Accuracy 0.7115, Test loss 0.8487, Test Accuracy 0.6481
Epoch 41, Train loss 0.5483 , Train Accuracy 0.7099, Test loss 0.8393, Test Accuracy 0.6560
Epoch 42, Train loss 0.5319 , Train Accuracy 0.7190, Test loss 0.8906, Test Accuracy 0.6307
Epoch 43, Train loss 0.5458 , Train Accuracy 0.7190, Test loss 0.8716, Test Accuracy 0.6354
Epoch 44, Train loss 0.5434 , Train Accuracy 0.7121, Test loss 0.8611, Test Accuracy 0.6444
Epoch 45, Train loss 0.5336 , Train Accuracy 0.7265, Test loss 0.8661, Test Accuracy 0.6396
Epoch 46, Train loss 0.5326 , Train Accuracy 0.7131, Test loss 0.8567, Test Accuracy 0.6401
Epoch 47, Train loss 0.5295 , Train Accuracy 0.7271, Test loss 0.9020, Test Accuracy 0.6322
Epoch 48, Train loss 0.5258 , Train Accuracy 0.7244, Test loss 0.8718, Test Accuracy 0.6475
Epoch 49, Train loss 0.5174 , Train Accuracy 0.7244, Test loss 0.9139, Test Accuracy 0.6275
Epoch 50, Train loss 0.5257 , Train Accuracy 0.7298, Test loss 0.8697, Test Accuracy 0.6475
