tuh_downstream_smallset_tflayers16, freeze 4
Epoch 1, Train loss 0.7108 , Train Accuracy 0.5542, Test loss 0.9701, Test Accuracy 0.5032
Epoch 2, Train loss 0.6793 , Train Accuracy 0.5727, Test loss 0.7700, Test Accuracy 0.4779
Epoch 3, Train loss 0.6421 , Train Accuracy 0.6429, Test loss 0.7805, Test Accuracy 0.4958
Epoch 4, Train loss 0.5970 , Train Accuracy 0.6679, Test loss 0.9884, Test Accuracy 0.5390
Epoch 5, Train loss 0.5818 , Train Accuracy 0.6941, Test loss 0.8770, Test Accuracy 0.5469
Epoch 6, Train loss 0.5766 , Train Accuracy 0.6946, Test loss 0.8817, Test Accuracy 0.5469
Epoch 7, Train loss 0.5518 , Train Accuracy 0.7142, Test loss 1.0609, Test Accuracy 0.5543
Epoch 8, Train loss 0.5496 , Train Accuracy 0.7180, Test loss 0.9668, Test Accuracy 0.5569
Epoch 9, Train loss 0.5440 , Train Accuracy 0.7202, Test loss 1.0484, Test Accuracy 0.5632
Epoch 10, Train loss 0.5287 , Train Accuracy 0.7305, Test loss 1.0321, Test Accuracy 0.5522
Epoch 11, Train loss 0.5144 , Train Accuracy 0.7469, Test loss 1.3058, Test Accuracy 0.5501
Epoch 12, Train loss 0.5165 , Train Accuracy 0.7496, Test loss 1.0462, Test Accuracy 0.5601
Epoch 13, Train loss 0.5056 , Train Accuracy 0.7507, Test loss 1.3105, Test Accuracy 0.5537
Epoch 14, Train loss 0.4966 , Train Accuracy 0.7665, Test loss 1.1054, Test Accuracy 0.5453
Epoch 15, Train loss 0.4910 , Train Accuracy 0.7556, Test loss 1.0760, Test Accuracy 0.5458
Epoch 16, Train loss 0.4871 , Train Accuracy 0.7654, Test loss 1.0324, Test Accuracy 0.5385
Epoch 17, Train loss 0.4864 , Train Accuracy 0.7637, Test loss 1.3401, Test Accuracy 0.5527
Epoch 18, Train loss 0.4794 , Train Accuracy 0.7681, Test loss 1.2345, Test Accuracy 0.5421
Epoch 19, Train loss 0.4707 , Train Accuracy 0.7763, Test loss 1.1444, Test Accuracy 0.5379
Epoch 20, Train loss 0.4524 , Train Accuracy 0.7904, Test loss 1.2130, Test Accuracy 0.5411
Epoch 21, Train loss 0.4671 , Train Accuracy 0.7850, Test loss 1.1573, Test Accuracy 0.5379
Epoch 22, Train loss 0.4486 , Train Accuracy 0.7931, Test loss 1.2008, Test Accuracy 0.5385
Epoch 23, Train loss 0.4529 , Train Accuracy 0.7888, Test loss 1.3247, Test Accuracy 0.5358
Epoch 24, Train loss 0.4443 , Train Accuracy 0.8040, Test loss 1.3393, Test Accuracy 0.5221
Epoch 25, Train loss 0.4328 , Train Accuracy 0.8062, Test loss 1.3859, Test Accuracy 0.5337
Epoch 26, Train loss 0.4278 , Train Accuracy 0.8193, Test loss 1.1914, Test Accuracy 0.5379
Epoch 27, Train loss 0.4113 , Train Accuracy 0.8051, Test loss 1.2680, Test Accuracy 0.5242
Epoch 28, Train loss 0.4105 , Train Accuracy 0.8236, Test loss 1.4156, Test Accuracy 0.5269
Epoch 29, Train loss 0.4140 , Train Accuracy 0.8253, Test loss 1.3893, Test Accuracy 0.5216
Epoch 30, Train loss 0.4062 , Train Accuracy 0.8160, Test loss 1.6450, Test Accuracy 0.5232
Epoch 31, Train loss 0.3933 , Train Accuracy 0.8318, Test loss 1.2535, Test Accuracy 0.5237
Epoch 32, Train loss 0.4082 , Train Accuracy 0.8253, Test loss 1.5047, Test Accuracy 0.5179
Epoch 33, Train loss 0.3924 , Train Accuracy 0.8171, Test loss 1.5894, Test Accuracy 0.5142
Epoch 34, Train loss 0.3867 , Train Accuracy 0.8280, Test loss 1.4112, Test Accuracy 0.5005
Epoch 35, Train loss 0.3860 , Train Accuracy 0.8400, Test loss 1.6470, Test Accuracy 0.5090
Epoch 36, Train loss 0.3804 , Train Accuracy 0.8323, Test loss 1.6377, Test Accuracy 0.5068
Epoch 37, Train loss 0.3726 , Train Accuracy 0.8361, Test loss 1.5843, Test Accuracy 0.5021
Epoch 38, Train loss 0.3707 , Train Accuracy 0.8427, Test loss 1.4718, Test Accuracy 0.4968
Epoch 39, Train loss 0.3693 , Train Accuracy 0.8498, Test loss 1.6855, Test Accuracy 0.4974
Epoch 40, Train loss 0.3628 , Train Accuracy 0.8498, Test loss 1.7740, Test Accuracy 0.4910
Epoch 41, Train loss 0.3554 , Train Accuracy 0.8470, Test loss 1.9352, Test Accuracy 0.5026
Epoch 42, Train loss 0.3634 , Train Accuracy 0.8481, Test loss 1.5416, Test Accuracy 0.4942
Epoch 43, Train loss 0.3522 , Train Accuracy 0.8530, Test loss 1.8106, Test Accuracy 0.4932
Epoch 44, Train loss 0.3471 , Train Accuracy 0.8552, Test loss 1.5280, Test Accuracy 0.4916
Epoch 45, Train loss 0.3527 , Train Accuracy 0.8481, Test loss 1.6753, Test Accuracy 0.4926
Epoch 46, Train loss 0.3443 , Train Accuracy 0.8612, Test loss 1.5136, Test Accuracy 0.5074
Epoch 47, Train loss 0.3351 , Train Accuracy 0.8606, Test loss 1.7225, Test Accuracy 0.4821
Epoch 48, Train loss 0.3371 , Train Accuracy 0.8617, Test loss 1.8243, Test Accuracy 0.4842
Epoch 49, Train loss 0.3398 , Train Accuracy 0.8683, Test loss 1.6944, Test Accuracy 0.4821
Epoch 50, Train loss 0.3378 , Train Accuracy 0.8623, Test loss 1.9777, Test Accuracy 0.4831
